,ID,String,Region,Site.x,Zone.x,Type.x,Site_no,Replicate,Plankton_Category,Specimen_Type,Plankton_Group,Total_Count,LATITUDE,LONGITUDE,Type.y
823,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2,6.05854,134.17393,Surface
824,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,5,6.05854,134.17393,Surface
825,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,6,6.05854,134.17393,Surface
826,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2,6.05854,134.17393,Surface
827,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.05854,134.17393,Surface
828,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,9,6.05854,134.17393,Surface
829,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.05854,134.17393,Surface
830,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.05854,134.17393,Surface
831,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2,6.05854,134.17393,Surface
832,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.05854,134.17393,Surface
833,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,22,6.05854,134.17393,Surface
834,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,66,6.05854,134.17393,Surface
835,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.05854,134.17393,Surface
836,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,1,6.05854,134.17393,Surface
837,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,2,6.05854,134.17393,Surface
838,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Benthic_Snail,Gastropoda,9,6.05854,134.17393,Surface
839,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,4,6.05854,134.17393,Surface
840,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,2,6.05854,134.17393,Surface
841,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Bivalve,Bivalvia,2,6.05854,134.17393,Surface
842,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Cnidaria,Cnidaria,1,6.05854,134.17393,Surface
843,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,5,6.05854,134.17393,Surface
844,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,4,6.05854,134.17393,Surface
845,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Copepod,Copepoda,7,6.05854,134.17393,Surface
846,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,5,6.05854,134.17393,Surface
847,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,24,6.05854,134.17393,Surface
848,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,8,6.05854,134.17393,Surface
849,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,3,6.05854,134.17393,Surface
850,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1,6.05854,134.17393,Surface
851,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,2,6.05854,134.17393,Surface
852,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Shrimp,Malacostraca,1,6.05854,134.17393,Surface
853,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,1,6.05854,134.17393,Surface
854,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,1,6.05854,134.17393,Surface
855,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,4,6.05854,134.17393,Surface
856,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,1,6.05854,134.17393,Surface
857,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Fish,Fish embryo/egg,1,6.05854,134.17393,Surface
858,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Jelly,Other gelatinous,8,6.05854,134.17393,Surface
859,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Jelly,Other gelatinous,2,6.05854,134.17393,Surface
860,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Jelly,Other gelatinous,1,6.05854,134.17393,Surface
861,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Krill,Malacostraca,2,6.05854,134.17393,Surface
862,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Limpet,Gastropoda,5,6.05854,134.17393,Surface
863,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,2,6.05854,134.17393,Surface
864,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,71,6.05854,134.17393,Surface
865,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Nudibranch,Gastropoda,2,6.05854,134.17393,Surface
866,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Ostracod,Crustacea,4,6.05854,134.17393,Surface
867,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Ostracod,Crustacea,2,6.05854,134.17393,Surface
868,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Platyhelminth,Platyhelminthes,1,6.05854,134.17393,Surface
869,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,6.05854,134.17393,Surface
870,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,6.05854,134.17393,Surface
871,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Polychaete,Polychaeta,1,6.05854,134.17393,Surface
872,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Polychaete,Polychaeta,3,6.05854,134.17393,Surface
873,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,6.05854,134.17393,Surface
874,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,3,6.05854,134.17393,Surface
875,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Polychaete,Polychaeta,1,6.05854,134.17393,Surface
876,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,5,6.05854,134.17393,Surface
877,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,5,6.05854,134.17393,Surface
878,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,4,6.05854,134.17393,Surface
879,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,7,6.05854,134.17393,Surface
880,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,11,6.05854,134.17393,Surface
881,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,25,6.05854,134.17393,Surface
882,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,9,6.05854,134.17393,Surface
883,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,15,6.05854,134.17393,Surface
884,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,1,6.05854,134.17393,Surface
885,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Holoplankton,Pteropod,Gastropoda,2,6.05854,134.17393,Surface
886,PAL22_S4_1_S,PAL22_23,South,S4,PNMS South,Zooplankton,4,1,Meroplankton,Sipunculan,Sipuncula,1,6.05854,134.17393,Surface
887,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,3,6.02596,134.16141,Surface
888,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Polychaete,Polychaeta,1,6.02596,134.16141,Surface
889,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Polychaete,Polychaeta,1,6.02596,134.16141,Surface
890,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,1,6.02596,134.16141,Surface
891,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,6,6.02596,134.16141,Surface
892,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,1,6.02596,134.16141,Surface
893,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,2,6.02596,134.16141,Surface
894,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,4,6.02596,134.16141,Surface
895,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,2,6.02596,134.16141,Surface
896,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,45,6.02596,134.16141,Surface
897,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,4,6.02596,134.16141,Surface
898,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,6.02596,134.16141,Surface
899,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,46,6.02596,134.16141,Surface
900,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,162,6.02596,134.16141,Surface
901,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1,6.02596,134.16141,Surface
902,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polycheata,3,6.02596,134.16141,Surface
903,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,2,6.02596,134.16141,Surface
904,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,368,6.02596,134.16141,Surface
905,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,2,6.02596,134.16141,Surface
906,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,39,6.02596,134.16141,Surface
907,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,1,6.02596,134.16141,Surface
908,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,1,6.02596,134.16141,Surface
909,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,2672,6.02596,134.16141,Surface
910,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Barnacle,Gastropoda,1,6.02596,134.16141,Surface
911,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,12,6.02596,134.16141,Surface
912,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,6,6.02596,134.16141,Surface
913,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,85,6.02596,134.16141,Surface
914,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,6.02596,134.16141,Surface
915,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,118,6.02596,134.16141,Surface
916,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Larvaceans,Other Gelatinous,1248,6.02596,134.16141,Surface
917,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Other Gelatinous,Other Gelatinous,286,6.02596,134.16141,Surface
918,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Evadne,Crustacea,4464,6.02596,134.16141,Surface
919,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Chaetognath,Chaetognatha,111,6.02596,134.16141,Surface
920,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Chaetognath,Chaetognatha,103,6.02596,134.16141,Surface
921,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,21,6.02596,134.16141,Surface
922,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Krill,Malacostraca,47,6.02596,134.16141,Surface
923,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Krill,Malacostraca,73,6.02596,134.16141,Surface
924,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,1,6.02596,134.16141,Surface
925,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Amphipod,Crustacea,7,6.02596,134.16141,Surface
926,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Ascidean_Tadpole,Other Gelatinous,3,6.02596,134.16141,Surface
927,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,6.02596,134.16141,Surface
928,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,2,6.02596,134.16141,Surface
929,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,6.02596,134.16141,Surface
930,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,6.02596,134.16141,Surface
931,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,6.02596,134.16141,Surface
932,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,3,6.02596,134.16141,Surface
933,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,3,6.02596,134.16141,Surface
934,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,6.02596,134.16141,Surface
935,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,4,6.02596,134.16141,Surface
936,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,2,6.02596,134.16141,Surface
937,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,2,6.02596,134.16141,Surface
938,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,4,6.02596,134.16141,Surface
939,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,3,6.02596,134.16141,Surface
940,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,6.02596,134.16141,Surface
941,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,9,6.02596,134.16141,Surface
942,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,5,6.02596,134.16141,Surface
943,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,45,6.02596,134.16141,Surface
944,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,151,6.02596,134.16141,Surface
945,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,1,6.02596,134.16141,Surface
946,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Benthic_Snail,Gastropoda,10,6.02596,134.16141,Surface
947,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Bivalve,Bivalvia,10,6.02596,134.16141,Surface
948,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Bivalve,Bivalvia,1,6.02596,134.16141,Surface
949,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,41,6.02596,134.16141,Surface
950,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,31,6.02596,134.16141,Surface
951,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Copepod,Copepoda,234,6.02596,134.16141,Surface
952,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Crab,Crustacea,6,6.02596,134.16141,Surface
953,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Echinoderm,Echinodermata,1,6.02596,134.16141,Surface
954,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Embryo,Fish embryo/egg,1,6.02596,134.16141,Surface
955,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Embryo,Fish embryo/egg,1,6.02596,134.16141,Surface
956,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,328,6.02596,134.16141,Surface
957,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,9,6.02596,134.16141,Surface
958,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,308,6.02596,134.16141,Surface
959,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Fish,Fish embryo/egg,1,6.02596,134.16141,Surface
960,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Jelly,Other gelatinous,9,6.02596,134.16141,Surface
961,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Jelly,Other gelatinous,2,6.02596,134.16141,Surface
962,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Nudibranch,Gastropoda,9,6.02596,134.16141,Surface
963,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Ostracod,Crustacea,1,6.02596,134.16141,Surface
964,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,1,6.02596,134.16141,Surface
965,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,2,6.02596,134.16141,Surface
966,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,1,6.02596,134.16141,Surface
967,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Polychaete,Polychaeta,1,6.02596,134.16141,Surface
968,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,10,6.02596,134.16141,Surface
969,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,7,6.02596,134.16141,Surface
970,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,2,6.02596,134.16141,Surface
971,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,2,6.02596,134.16141,Surface
972,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,1,6.02596,134.16141,Surface
973,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Sipunculan,Sipuncula,1,6.02596,134.16141,Surface
974,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Sipunculan,Sipuncula,1,6.02596,134.16141,Surface
975,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Meroplankton,Sipunculan,Sipuncula,4,6.02596,134.16141,Surface
976,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Shrimp,Malacostraca,23,6.02596,134.16141,Surface
977,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Pteropod,Gastropoda,4,6.02596,134.16141,Surface
978,PAL22_S4_2_S,PAL22_24,South,S4,PNMS South,Zooplankton,4,2,Holoplankton,Salp,Other gelatinous,18,6.02596,134.16141,Surface
979,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Shrimp,Malacostraca,4,7.55131,133.78006,Surface
980,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,1,7.55131,133.78006,Surface
981,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,62,7.55131,133.78006,Surface
982,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,58,7.55131,133.78006,Surface
983,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,11,7.55131,133.78006,Surface
984,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,4,7.55131,133.78006,Surface
985,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,1,7.55131,133.78006,Surface
986,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,19,7.55131,133.78006,Surface
987,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,16,7.55131,133.78006,Surface
988,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,53,7.55131,133.78006,Surface
989,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Cnidaria,Cnidaria,8,7.55131,133.78006,Surface
990,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Sipunculan,Sipuncula,5,7.55131,133.78006,Surface
991,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Meroplankton,Benthic_Snail,Gastropoda,6,7.55131,133.78006,Surface
992,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,75,7.55131,133.78006,Surface
993,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,2,7.55131,133.78006,Surface
994,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Copepod,Copepoda,1360,7.55131,133.78006,Surface
995,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,19,7.55131,133.78006,Surface
996,PAL22_W1_1_S,PAL22_9,West,W1,DFZ West,Zooplankton,1,1,Holoplankton,Pteropod,Gastropoda,53,7.55131,133.78006,Surface
